Lacey Sculls et al v. City of Los Angeles et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2021cv08624/835731/254/	February 12, 2026	2:2021cv08624
Matthew Huston v. LEGO Brand Retail, Inc. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/8:2025cv02693/997964/27/	February 12, 2026	8:2025cv02693
Sugey Yajaira Hernandez Rojas v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv06844/980702/31/	February 12, 2026	2:2025cv06844
Robert Ibarra Jr. v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07009/981267/31/	February 12, 2026	2:2025cv07009
Rubi Gutierrez v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07632/983110/31/	February 12, 2026	2:2025cv07632
Anthony Randall v. United Network for Organ Sharing et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2023cv02576/880597/241/	February 12, 2026	2:2023cv02576
Jose Zavala et al v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv08517/986258/25/	February 12, 2026	2:2025cv08517
Daniel Bateman et al v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/8:2025cv02696/998161/17/	February 12, 2026	8:2025cv02696
Axos Bank v. Nano Banc et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2019cv02092/763418/452/	February 12, 2026	5:2019cv02092
Marianne E. Llanos v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv08454/986002/24/	February 12, 2026	2:2025cv08454
Affordable Wheel Repair v. General Motors, LLC.	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv02317/985833/17/	February 11, 2026	5:2025cv02317
Maritza Jose Bonilla v. Frank Bisignano	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07637/983132/15/	February 10, 2026	2:2025cv07637
Cesar Edwin Carballo v. Fereti Semaia et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv03176/996975/27/	February 10, 2026	5:2025cv03176
Erica Tucker v. Andy Mcqueen et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv09393/990563/16/	February 9, 2026	2:2025cv09393
Malik Shakur v. International Brotherhood of Teamsters et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07450/982496/51/	February 6, 2026	2:2025cv07450
Rinku Rinku v. Pam Bondi et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2026cv00409/1004660/11/	February 6, 2026	5:2026cv00409
Yi Zheng v. Marin et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2026cv00519/1005557/5/	February 6, 2026	5:2026cv00519
Reuben S. O'Bryant Jr. v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv03194/997397/20/	February 5, 2026	5:2025cv03194
Emilio Gael Perez Bueno v. James Janecka et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv03376/999460/12/	February 5, 2026	5:2025cv03376
Ramon Molina v. Donald Trump et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2026cv00944/1005306/10/	February 5, 2026	2:2026cv00944
Arody Tome Ramos et al v. Kristi Noem et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2026cv00064/1001829/23/	February 4, 2026	5:2026cv00064
Joel E. Felix v. Nissan North America, Inc. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/8:2025cv01537/978722/12/	February 4, 2026	8:2025cv01537
Trustees of the Operating Engineers Pension Trust et al v. Union Paving Company	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2024cv10939/952324/43/	February 3, 2026	2:2024cv10939
Jorge Humberto Acevedo Pena v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07587/983006/28/	February 3, 2026	2:2025cv07587
Jonathan Parvizand v. Mastercraft Boat Company, LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv10388/993257/21/	February 3, 2026	2:2025cv10388
Anthony Flores v. LGS Staffing LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv02755/991534/33/	February 2, 2026	5:2025cv02755
Travelers Casualty Insurance Company of America v. LMID, Inc. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2024cv01022/913978/119/	February 2, 2026	2:2024cv01022
Christina Lisa Perez v. Frank Bisignano	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2024cv01221/914847/19/	January 29, 2026	2:2024cv01221
Nancy Louise Horne v. State Farm Mutual Automobile Insurance Company	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv10442/993519/60/	January 29, 2026	2:2025cv10442
Tracy McDuffie v. Southern California Edison Company	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv01940/982210/46/	January 29, 2026	5:2025cv01940
Pierre Osama Zarif Hanna v. Ernesto Santacruz Jr et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2026cv00267/1003445/7/	January 29, 2026	5:2026cv00267
Securities and Exchange Commission v. Susan Werth et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2018cv08436/724753/32/	January 28, 2026	2:2018cv08436
William Abshire et al v. Station Casinos LLC	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv09634/990242/32/	January 28, 2026	2:2025cv09634
Keith William Lawson v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07655/983181/19/	January 28, 2026	2:2025cv07655
Nathaniel M. Jacquet v. General Motors, LLC	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv11062/996078/16/	January 28, 2026	2:2025cv11062
Milton Louis Gradillas v. General Motors, LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv11056/996061/19/	January 28, 2026	2:2025cv11056
Elicet Maldonado v. Ford Motor Company et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07344/982294/15/	January 28, 2026	2:2025cv07344
Jelber Ediveth Diaz Osorio v. Timothy S. Robbins et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2026cv00757/1003867/6/	January 27, 2026	2:2026cv00757
Amanda Brown et al v. United States of America et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2021cv05496/825255/87/	January 27, 2026	2:2021cv05496
Alger v. Ashford CM Partners LP et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2024cv06482/935475/75/	January 26, 2026	2:2024cv06482
A.R. v. Kristi Noem et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv03565/1000826/16/	January 26, 2026	5:2025cv03565
Jeremy Jones v. Correctional Officer Drayton et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2021cv06020/826879/65/	January 26, 2026	2:2021cv06020
Richard Bonomini v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv09047/987978/27/	January 26, 2026	2:2025cv09047
Jeremy Jones v. Correctional Officer Drayton et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2021cv06020/826879/64/	January 26, 2026	2:2021cv06020
Le Geng Lin et al v. Amazon.com, Inc. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv02063/961069/31/	January 23, 2026	2:2025cv02063
Avis Copelin v. Athene Annuity and Life Company et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv11103/996279/28/	January 23, 2026	2:2025cv11103
Cindy Huerta v. General Motors, LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07535/982853/28/	January 23, 2026	2:2025cv07535
Accurate Surgical and Scientific Instruments Corporation et al v. Hayden Medical, Inc. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv08004/984300/35/	January 22, 2026	2:2025cv08004
Anna Livingston v. Karl Storz Endoscopy-America, Inc. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv09147/988461/31/	January 22, 2026	2:2025cv09147
Maria D. Garcia v. Frank Bisignano	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv01189/970688/20/	January 22, 2026	5:2025cv01189
Maria D. Garcia v. Frank Bisignano	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv01189/970688/21/	January 22, 2026	5:2025cv01189
Josue Sermeno v. International Paper Company et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/8:2025cv02610/996342/25/	January 22, 2026	8:2025cv02610
Sara Amar Fahmy v. Frank Bisignano	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv06001/976969/18/	January 21, 2026	2:2025cv06001
David M. Spencer v. SiteOne Landscape Supply, LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/8:2025cv02733/998758/16/	January 21, 2026	8:2025cv02733
Tobias Maurice Persellin v. Leland Dudek	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv02608/963349/18/	January 20, 2026	2:2025cv02608
Tobias Maurice Persellin v. Leland Dudek	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv02608/963349/19/	January 20, 2026	2:2025cv02608
H. L. et al v. County of Los Angeles et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv05642/975436/38/	January 20, 2026	2:2025cv05642
Yvonne Powell et al v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv08163/984992/21/	January 20, 2026	2:2025cv08163
Kyoko Marie Hawkins v. Leland Dudek	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv01003/967514/23/	January 20, 2026	5:2025cv01003
Joel Andrew Warman et al v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07761/983512/22/	January 20, 2026	2:2025cv07761
Securities and Exchange Commission v. John David Gessin et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/8:2023cv00460/878234/100/	January 20, 2026	8:2023cv00460
North Investment Limited Partnership et al v. Trinad Capital L.P. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv05553/975028/60/	January 20, 2026	2:2025cv05553
Yolanda Landeros v. General Motors, LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07959/984202/22/	January 20, 2026	2:2025cv07959
Mauricio Caballero v. Nissan North America, Inc. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv03089/995948/17/	January 20, 2026	5:2025cv03089
Lindsey C. Farris v. Frank Bisignano	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv04721/971984/17/	January 20, 2026	2:2025cv04721
Bianca Alicia Gonzalez v. General Motors, LLC	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv09808/990829/16/	January 20, 2026	2:2025cv09808
Randy W. Emerick v. Leland Dudek	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv00940/966556/20/	January 20, 2026	5:2025cv00940
Randy W. Emerick v. Leland Dudek	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv00940/966556/21/	January 20, 2026	5:2025cv00940
Securities and Exchange Commission v. John David Gessin et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/8:2023cv00460/878234/101/	January 20, 2026	8:2023cv00460
Securities and Exchange Commission v. John David Gessin et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/8:2023cv00460/878234/102/	January 20, 2026	8:2023cv00460
Michael Washington v. Michelle King	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv00635/955120/18/	January 16, 2026	2:2025cv00635
Ndidi Anofienem v. WeWork Companies, LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv10981/995699/46/	January 15, 2026	2:2025cv10981
Ravi Chalal v. Mark Bowen et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv03546/1000689/16/	January 15, 2026	5:2025cv03546
Victoria Jacobsen v. Henkel Corporation et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv10443/993539/19/	January 14, 2026	2:2025cv10443
Keyling Egdelina Velasquez Pinell v. Pamela Bondi et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2026cv00129/1002322/9/	January 14, 2026	5:2026cv00129
Alex Alfonso Salaverria v. Gavin Newsom et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv04451/971121/44/	January 14, 2026	2:2025cv04451
Jermaine Petit v. City of Los Angeles et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2023cv00789/874398/106/	January 13, 2026	2:2023cv00789
California Coalition for Women Prisoners et al v. Scott Lee et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv00283/956175/75/	January 13, 2026	5:2025cv00283
Connell Ryans v. Flowers Bakeries Sales of SoCal, LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv02076/982382/24/	January 13, 2026	5:2025cv02076
Ramiro Lopez Mancillas v. Leland Dudek	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv04023/969184/21/	January 13, 2026	2:2025cv04023
Matthew Beckett v. Dept. State Hospitals-ASH et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv01862/961159/13/	January 13, 2026	2:2025cv01862
Ramiro Lopez Mancillas v. Leland Dudek	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv04023/969184/20/	January 13, 2026	2:2025cv04023
Vitalina Montes-Mendoza v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv02690/990752/16/	January 13, 2026	5:2025cv02690
TIGI LINEA CORP. et al v. COOL FREAKIN' GENIUS LLC	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv10761/994830/38/	January 12, 2026	2:2025cv10761
Yvette Naomi Holmes v. General Motors, LLC. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv08340/985611/17/	January 12, 2026	2:2025cv08340
Tristan Austin v. Flowers Bakeries Sales of SoCal, LLC	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv10510/993818/19/	January 12, 2026	2:2025cv10510
Ray Myllyla v. Equity Residential Management, L.L.C. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv10784/994947/23/	January 8, 2026	2:2025cv10784
Treyvon L. Daniels et al v. Lieutenant Deschino et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2023cv04621/887739/93/	January 7, 2026	2:2023cv04621
Derek Lee v. Alex Zhang	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv09701/990574/21/	January 7, 2026	2:2025cv09701
Joseph Rose v. Slater Slater & Schulman LLP et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv06112/977778/94/	January 7, 2026	2:2025cv06112
Victoria Ann Gifford et al v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv08164/984996/25/	January 7, 2026	2:2025cv08164
Cesar Velazquez-Ortega v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv02914/993832/20/	January 6, 2026	5:2025cv02914
Carlos Mora Sandoval v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07218/981953/28/	January 6, 2026	2:2025cv07218
Cindy Ascencio et al v. General Motors, LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv08508/986240/24/	January 6, 2026	2:2025cv08508
Candido Lopez v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07359/982326/29/	January 6, 2026	2:2025cv07359
Mitch Chaney v. Carolyn Colvin	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2024cv02147/944004/19/	January 6, 2026	5:2024cv02147
Susana Reyes v. Federal Express Corporation et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2025cv02248/984853/24/	January 5, 2026	5:2025cv02248
Jeanneth Franco v. Costco Wholesale Corporation et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv10274/992704/17/	January 5, 2026	2:2025cv10274
Juan Barrera Farret v. Ford Motor Company et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv08510/986248/22/	January 5, 2026	2:2025cv08510
Maria Teresa Landa v. Leland Dudek	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv01859/960373/20/	January 5, 2026	2:2025cv01859
Miguel Sanchez v. General Motors, LLC. et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07548/982911/27/	January 5, 2026	2:2025cv07548
Maria Teresa Landa v. Leland Dudek	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv01859/960373/21/	January 5, 2026	2:2025cv01859
Elisa Dolores Lewis v. General Motors LLC et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/2:2025cv07484/982632/27/	January 5, 2026	2:2025cv07484
Daniel Govind v. State of California et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2023cv01080/887537/39/	January 5, 2026	5:2023cv01080
Daniel Govind v. State of California et al	https://law.justia.com/cases/federal/district-courts/california/cacdce/5:2023cv01080/887537/38/	January 5, 2026	5:2023cv01080
